Text Hash,Text Indices
1000011100000101011100001000111011100101000101110110100011111111,88
1011011100100000011101011011001010010101100110110001010011011111,89
1001011101100111011100011001001110011101000001100111001011000101,90
1100011000100111011000011001001011000101000111000110011000000111,91
1110011110110111011011010011001010011111101101110011101101101110,92
1100011101110011011100010011001111101101001101101001000001000101,93
1111001001111111010101011010001011101101001111110011010011000110,94
1100010100100111111101010001001010101101000111100111100011101001,95
1000011111000011011111000001001011101101000101111110000011101111,96
1100010100011111110011110000011011010111100101100000000011110111,97
1110001101110101111001101001100011010001100101101101000111111011,98
1100001100111101110011010011011011010101100101111110100001100111,99
1000111110001000010011111010001000011010111111101100001010110110,100
1101011111011001010111111001011110010010100011100011000110001110,101
1101011001001001000101010001110001010001101101100111111011001000,102
0010011001000010110001010011101100100101100111101110011011000010,103
1000010100001001111001101011000001100010111101100011000011100110,104
1011111011000001101101010010011011000000101111100110010011000010,105
0100001100010010010101010111001101110001000101101011100010101000,106
1110011100000011011101011011011001101001110101100011001011000111,107
1110011101100011001101011011011001111111010001100011001010000111,108
1110001101101011010101011011011001010110110101000011100011001111,109
1011001001100101100101011011011001000110000001100111101010001010,110
1100111110111111110111010001001101001111010101101011000101010000,111
1110001110111010110101011010001101100111011101101010011011011100,112
1100011010101110010001010000001101110111110101100011010111001010,113
1000001010111011111101111001001101100111110101100011011011110011,114
1011011111001111010101111000011001001110011101100011001010010110,115
1001101100011110111101011011011011010001111101100111011010100110,116
1001111100010000010111010010001111011010101101100100101010101110,117
1111011101100111011101111001011001001101101110110011001011000100,118
1101001100100111011101111011001011011111000100000010001011000111,119
1101001100100110001100011001001011001111001010100011001001000010,120
1101101110101010000101111011001011001111000101100011101011000110,121
1111111110100111101101011000011001000111001101001101001001001111,122
1001001100100111011100011011101011011101101100100110001011001100,123
1100001100000110011100111001011010101101101110110011001001001000,124
1101110000100101001101011001001011011111000101100011001011001100,125
1100011110110110111101111001011001001101111111101111001011101110,126
1110001000001111010101011001011101101100100101001011001001000100,127
1100001000101110010101011010011011001100100101100011001111011000,128
1101000100001110010101001000011011001111110101101011010101010100,129
1000001000100100011111011011011001001011101101001011010111010110,130
1100000000101100010001011000011011001111100001100111101101010000,131
1011001000100110010101011010011101000100101101101011001111000010,132
1101011010011010010111001011101011111010100101101010001000101110,133
1000001011000100010101010011001001100010000101101011001011001100,134
1000001010101111011111010011011001101001000101101011011101000111,135
1101011011001101011001010011101111101101110000100010011011011011,136
1101011011010101011101111010001101000101101101100011110010000111,137
1100001111001101011001111011001111101111110101110011011011000010,138
1100011100110000000101011010011011010101000100000110000011011010,139
1110001100110011100101011011000011011010101101100111111011101110,140
0010001010011111010111011010101001111011100100100010111111010010,141
1101001000011010011101010001111011101001101101100010001011100111,142
1110011100011100011111011011001011111011100100100010111011101110,143
1101101001000010010011001000000011111000101001101101100001010110,144
1100011001000011110011010011001001011100110001100011001111101110,145
1101100000010001110101010011011001011001011001101011001011001110,146
1001001000001110010111011011001001001111110000101111001110000110,147
1000011101000010010101011011011010110110100111000111111011100001,148
1011001000100111010100011010011011100001101001000010001111000111,149
1011011000101001010101010011111001100111001001100000010111011111,150
1111111001111001011101010001011001100000000011001011010111000110,151
1001011001101011010111011100011001000001011000100010001010000110,152
1101001010011100001101010011111001101001101101101101001011011110,153
1000011010001101111101010011001001101110010101100010001011001010,154
1000001001011011111101011011000111000110110001100110101011001011,155
1101000000100010001111001011011001101010010101100011000110011110,156
1100101100100010110101011011001011111011010011101111001011010111,157
1111111111001110100101011010011001001011111101100011011001000100,158
1101001101100100010101110011011010001000000001100010001011011100,159
1101011101011010011010010011011110000110111110100110111011001010,160
1100010011101011110101010001011101101011110001100111011001001100,161
1100011101001100010101011010011000101110000000100011101001001110,162
1111011011001101010100010000111101101110001110100010001001000010,163
1001100111111111010101011010011001011110111000000111100110000110,164
0010011011000101100101011011001001001111001011100000001111100010,165
1111001101010111011001011001001101100011001001100000001111010010,166
1111001111111011010101001011111001110011110101000011101010000101,167
1000001101010010010001011011111001011001111001100111111011111000,168
1011000101001010010001011011011000011000101101101111101001000001,169
0100001001100010110101011011111000011000111000100101001110011111,170
1000011000010101111101010011001101111101000101110010001111011111,171
1010011010001001110101010011101000110111101101100010011011000110,172
1000101011000000101101000011001011110001101001000110001101001000,173
1101011111101100011101011011101101101111001101100111001011000110,174
1100011000101111011111011011001101100011001101100111001111000111,175
1110011010011101011101011011101101100111001101000101001111000011,176
1001011110011000010111011011000001100111001101100111011011100110,177
1001010010111101010101011011001001000011000000100011001011000110,178
0000101000001110111101010010001011011110110100111010111011000110,179
1101011000111111011101010011111001110000011101101011000000000110,180
0101111110001100010101011011001111001110010111101010011011010001,181
1100001110011111110100011010011111001110010111101010011011010000,182
1011001101000000110101011001011001111111110101100111001010011111,183
1010000100001000111011010001001001000010011101100011001011000110,184
0001001100110101111111111011001001100001111101100111000010000110,185
1010011111000011001001010111010101110010101011100100001011001010,186
1101000110100101111000110000011010000010010110100111001011101101,187
1010011010001001010100011010001001101100000100100010000011000110,188
1010001010111101110001011011001110010100001001101110000001000010,189
1000011100101010010100011001001011000101010100000010010011010111,190
1000011010100100010101010001001111000101101011101010010011000011,191
1101010111101011010101010001101101101111100111100010101011010011,192
1101011100001110010101011011101011001110111100100011101001011100,193
1111001010001101010111011010111000010101100100100010111001000010,194
1100111010011110110011010010101100111110111100100110111000000100,195
1110111011011010000011010011011111100111110100100011111011001000,196
1101001010000100000101011110011110101100111001110011101111000111,197
1100111011011110010010011011001001100011111100100001111011110000,198
1100111000111111110111011011010100101100011110101011011110010010,199
1111000111000011011001010001101100111011111011111111001001010110,200
1100111010111110010001110010011011001011111111100011011001011010,201
1101101100010001010101011011001001110000011101100010010010000010,202
1100111110011011000001011011110001101100111111100011101011011010,203
1110011010101110000011000010101000010010010110100011001011011100,204
1101011010101111000001010011100110100111111110100111101011001001,205
1100001100001111010101010000111000100000101110100011111011001111,206
1101111000111110000101010011000111110111110110100011101011011000,207
1100111110001110000000000010101001111110110100100001111010011000,208
1101001100100110001001011011001011001111001111110111101011001111,209
1100101100100110010101111011011010001101001100100101011011101010,210
1101101110100010111101111011001001011101001100010100101011101011,211
1101001100100111111101111011111010001111111011010111001011000111,212
1101000100110111001101111001001000011101000111110111100011001110,213
1110001000101001001101011011011000111010010101000111001011000111,214
1110001010000000010101010011001001110010000101100011111111100011,215
1011001010011000111111011111110011010101110001000111011000000110,216
1110100000100111110000011000011101001111101001001111000111000110,217
1011001110101111111111111010101101110111011101111010100110011111,218
1000001110101110110111111010101101101111011101111110111111000011,219
0101001010011100000001011010101111111111001101100010011111010011,220
1001001100001100001001111011001111100111001101111110010101010010,221
0100001010011110001101010011001111100111001101101110011010010010,222
0110011010100110010011011000100101100111111111101010011111000011,223
1101001110001101010101011000100011111111001000100011111010010010,224
1111010000100101110001011111010111100110101001110101110111000111,225
1001010000100111010101011011001001010100010001100010001011011110,226
1001001000101111011101011010011001000110000100100011001011000111,227
1100011001001010001101011011111000101111010110000011101011100011,228
1100000110011001100111011011001011011011100100100010111011001010,229
1101011010101010100101010010111100001110000100100010111011001100,230
1110000110101110010101011010001101110111000001100011111011010101,231
1101011000001110011101011010111011100111000101100011001110010110,232
1101111110001111000101011010010001100111001000100101000111010101,233
1100001010001100010101010011011001101111001100100011001111001111,234
1101001111110010010001010001011011110110111111100111111010000100,235
1001001111110101011011010011001100110111100100011011100001101011,236
1011001111111111010001101011011101011111101111111011001011001111,237
0100001110011111101011100011001101101111101101101111011011001000,238
1000011011001110110101011011001001011110100101100010001111001010,239
1001001110011110101101000011001101100101101101101111010000001000,240
1100011110111010011011010011101001000111001101101010000100000110,241
1100001110101110011101011010001101000111101101001011011001000001,242
0001000010101111110101011010001010101101011001100111010111010000,243
1100001010111110011001101010001001000111101100101011001111011000,244
1101001110111110000011001011101101100111001101111110101111001010,245
1010001110101010010111011011001011001010000111110011011011110111,246
0100101010100000111101010011000001001001010111100010010111100110,247
1001001010101000010001011011101101001010010110100010001011000110,248
1100010110011100011111111011011010000111011100110111010110110100,249
1110011110000001010101011011001000101111011101100010000111000101,250
1011000111000111000001010010001011000010101111000111101011000101,251
0111000110010011100100101000011010011111100101100001101001100111,252
1100000110001111101101110011001011001111011100100110001011010010,253
1011001010001101110100010000001101101110110101100110000001000100,254
1100001110001000100101010110001111011110011110100010001011010110,255
1100011001101111011111010011111101010000111101101010010011000111,256
1100000100110001000101110011001100000111110010100011001011010000,257
1100001011000011010101010011011101010101001001000011101011010111,258
1011001001110101111101011011011001010000101001100111001010001111,259
1101011100110110011100011010001001110110001100110111000011111110,260
1000011110111111011101011010011001111110110100110010100011111111,261
0100101101111101111101011011000000101011011100100110011011001000,262
1111101111000000100101010011100101111001110001100111101011011100,263
1101000100010000110001101001011100001111111100101100111011011101,264
1010011001000101111101010011000001000111111101100010011111111001,265
1101101110111011011111011011101101110010000110101111110011010110,266
1101100111010010010101010011000011111111111000100101001111011010,267
1111001010001000010101010011000111001111001010100111001011011010,268
1011101011010100110011110011000001100001101001101111001111011011,269
1101100011000001110101010011110101001010011000100111001011010111,270
1100001000001000111101010001001001001111011101100111001001011110,271
1101000010001001111101010011101101001010011001111111101011000111,272
0110111101011001011101110001001101001110011101111110010001010100,273
1110111100000100011001010011101001001001011101101111001011010001,274
1101000011000001111101010011101101011101011011101111111011011000,275
0011010010011001111111111011111101100010111100101000000011110110,276
1101000001010110011101111011001001001100111000100011001010001100,277
1000011000011010011101010010111111100111100100100010001010111010,278
1000011000010011110101010011001011011110101110100010001011000110,279
1101011000100111011101011011011011110010101111100011100010000000,280
1101001000010010011101010011111011010011101111100011101010000111,281
1101001011011011010101010011011011111100110101100111001011011110,282
1111001000111110011101011011001001001111000101100111001001010110,283
1001001000111011010101011011011001000011000101110110010000000100,284
1001001010011001110111010011101101010000101101011110011011000111,285
1101001000110111010101011010011001001110100001100111001111000100,286
1000001110011111100101010010001001101101010100100011001001010011,287
1101001111001111011101010011001111001100010101100011001011000010,288
0001011100101001000111010001001100001100000110000010001011000010,289
1001000111001111000100011010001011101110010100100011101001010011,290
1000001111001110111101111000011100101100011101101110001011010010,291
1001001111001101000101010000001111101100011100100011001001011011,292
1100011010001101000101010011001110001110010111100010001011010010,293
1001000001101111100101011011001001001110000100100111001001000010,294
1101000110001111010101010011001111101111011111100111000001010010,295
1101111110101101010101011011001111001111010100100011001011011010,296
1100001110101101111101010011011111101110010101100010001011010100,297
1001011110111101010111111011101011101100010101100010011011010110,298
1000001111011111100101111001001100101100011101100110001011001010,299
1100011010101110000101010010011111000111010100100011001001001011,300
1100011110011100001111011011001011001101010001101010010011010100,301
1000011111001011111101011010101101001100001100101010001001000011,302
1100001111111011011111010011001011101110010101100010001001010100,303
1000001110101011000101011011101011101111000101100010001011010010,304
1101000110011111000101010010011111101110010101100011011011010100,305
0111000111110001110100011001100100001011010101100011001011101100,306
1000011110001100010111010010011100010010110111100110001011111011,307
1111001000100101011001011001011001000110101101100010001101000111,308
1111001001110011011001011001011001100111101001100010001111000111,309
1111001001010110011001010001011001101010001001100010001001000011,310
1111000001110011110101001001010011111011011001100110101111000110,311
1011000110001011010101111011001011001011001111001001010001010100,312
0110011110001111010101010011001101101001001101101011001011010101,313
1100011010000110011101111011000010100011001001100010001000010011,314
1100111010011100011101010011001001011001000101100110001001001100,315
1110000010011111010101011010001001001110100000100011001111001000,316
1101001010101010010111010011111001001110101101100111001111011000,317
1011010000101001000101110011110101100110100001100000000011000101,318
1110010000111011111101011001011001101001110101001011001011100101,319
1100011101000110110001011011101100110110101110100011111011001000,320
0101111110010001001111010001011001100011001100101001101011110110,321
0001011011000000000011011001011001011010010100110011111111100101,322
0110001011011000001101011011001101010000010101110011011001110010,323
0111000100110000111001001000011101101001010111100011100011010100,324
1101011011001000011111011001101010000011000011101010011001111010,325
1100111011010010110101010011101010001001001101101110011000011010,326
0001001011010000111101011011001111000010100111101011010111110011,327
1101001111010010000001011011001110000011001111101010011001010010,328
1000011000001001110111010011100001100000110101101010000010010110,329
1101011010001010101101011011111110000010011111100011111011011010,330
1111000111010001001100010011010011000110100110100011001010001101,331
1101011101010110011100011011010100010010101111011001001111001101,332
0010011110001100111111010010101001001001111101101010001011010110,333
1010010110111001010011010011101001010011101101101011101011010101,334
1011100010011001110111011011101001100010110100100011101011010111,335
1100101001000011110100010000011001101010011000000011001110000111,336
1101101000000011011101011011101101101011010101100010000011010111,337
1010001000111110010101010001011001100011011000101011001111010101,338
1110011101101011001111010000011010011000101101001011101011000101,339
1111011101101110111001111001010001011011001001101011000111100001,340
1101000100111001011100011000000010001011111101110011011111111110,341
1101010100110010010001011000011010100011111001000011100110000001,342
1001011111101110010101011011000011110011111101100011100011001001,343
1111011100001010010001011010000000111001101101101011001001101101,344
1111011101001111001101011010001001011000101100101001101101000000,345
0100111100001110000101111011011010001000111111100011010001111110,346
1000101110010011011001010001101001100000111111100010001011011110,347
0010011111011010010101010011001100011010010101101110011011000101,348
1100001111010011010101011011111101110000110101100011111011010110,349
1010011010011010110101010010001100110010100101100010111011110001,350
1101011100110111001101010011001111010110111111100011001010100010,351
1111001001101010101111010011111000001101111101001011000000000100,352
1011101011010000110001010011010101111011111000100110101111010010,353
1001001010010111000001011010011001100010111011110010001011001011,354
1001001010001100010101010000001011100111111101100010001011010111,355
1001101000011001000111001111101111100010001000001010001011011011,356
1110001100101101011001010011001101110011000101100110001011000101,357
0000011111101110111001011001001001001011101111101110111011011001,358
1100011111101010111100011001111101011111011101100111010011010001,359
1000011010101010011111011011011100111111011101101110000011010111,360
1010010011011100110001011010101011010011001001100110111001110010,361
0010011110000010011101011011011100001110111111101010001011010001,362
1110011010011101011101010011001011010011100111100010111011101010,363
1000011000011011111111011011001101100011101101000010101011100011,364
1000011101010110111111010011001101111001000111000011010011100110,365
1000011111011101011011011011011011011110010111000010110011000111,366
1000111101011011011111010011001100001001001101001010000010000110,367
0100001010100010011101010011000100111010101101101011011011000100,368
1011111110101010111001011011000110101000001101101010001001000011,369
1011011111001011010000011011001110011110001101100111101011000010,370
1010101011101011111111011011000111101011101101100010011011000010,371
1011010010111111110111011000001111101000001101101110001011000010,372
1001011110111111011111011000000111100010101101100110001011110001,373
1101101000111110011011011011011001101001101101001011000101000110,374
1111001000111010011111010000111001110111100001001011101111010111,375
1100011001011011011001011001011101011111101011001011001011010110,376
1001011001011101010101011010011111010010000100100111001001010010,377
1011111011010001010011010011011100010010100001000001101011001011,378
1101011011111100010101011011011110001111100010100111001001001111,379
1101000011011011010101011011111011010111100100101101001001010100,380
1000001011001100010101010011001010010111100000100111011001000100,381
1010001001100001100011011011001111101001100101000000001100000111,382
1010001101110001110111011011011011100100001101100111001011000110,383
1100111110010011101101011001111111110000101101101011101010100011,384
0111001011010010111101011001011101010010101011100011101010100110,385
1011011001110110010101011011110001110011001001100110101010100011,386
1101001001000010111001011011011001110001010100101010101010010110,387
1100011110010110111100011011010001100000110100100011101111100011,388
1100111101110111111001010011011001110000000101001011101010001101,389
1101110010000101010101010000001011001111011111100010101011101100,390
1101011100100011111101011001001001011111011111100011111111110111,391
1001011001101010111111011010011001100011000000100010001011000111,392
1110011001101010011111110011010001001011100011100011001010001110,393
1101011100000110010101011011011001001110011101100011001010000110,394
1100011010110100011101011011001001001011010101101011011001000100,395
1001010001110000010101011010010010010100101001000011000111010111,396
1101010101101100010101011010110010000011100101000010010010011111,397
1001011100110100010111011011011001100000001001100010000011000111,398
1101011100100100111101011010001011000001111001000011011010000111,399
0111001100010100010101111011011001101011011101101111001010000100,400
1111001010010011111111001011011011110011001111100111110010100110,401
1100100000011111010101010011001011010111100001100011101000011110,402
1110100110100011010101010011001011111111000010100101101101101000,403
1111001100011011010111011011001011011110101110100011101111000111,404
1100101010001110010001111010000011101111000101100010111111000000,405
1000011011111110010111010111000001111111011101100010001011011100,406
1100011010011100010111011011000011010010001100101111001101010010,407
1010011000100000010111010011001101010011111000000011001011011101,408
1101001000010001001101010011011001100001000001100110001011001110,409
1101001010100111110001010010001001101111101111101011001111010010,410
1001001100101010110111011011101001000010100110000111000011000111,411
1001111100111111001111011011011001100110101101000011000010000111,412
1101011000101110010101011011011111100111001000100011000110011111,413
1101011100110000011111001010001000000000001100101000111011100000,414
1100001000100100011101011011011011111010000001100011000010000110,415
1111111011011010001110011001111101111011101101101001011000010011,416
1001000101100010000100011010011011110111111001100111000011000110,417
1101011111010100010001011011111001010000111101101111011011010100,418
1101101101011011111101011011011111110010011101100111111010000100,419
1100011101011100011101011011001011011011100101101110111011000111,420
1111011100011100011011011011001011000110111010111010001101011110,421
1001001101111010010101011110001011010110101111100111101110101010,422
1110001001111010011001011011111011111010100111100111001001100011,423
1111001000111010011101011011001101111010000111100111001010000111,424
1001001000101010111101011011101111011010001110100111101001001011,425
1011001010101010111101011011101011101010111110100111000011001011,426
1100001000111010010101011011011111111110100110100011101011101010,427
1111011000111110011101011011011111111010110111100011001011000011,428
1100001000011110011001011011011111011010100111100011001000110111,429
1110011000111010011101011011001111111110101111100111001000000111,430
1101001101011010010101011011001011111011111101100011001011010110,431
1110011000011011001101011011011111111110001101100111001001101101,432
1111001101010011010101011011011011011010100100100011001101100110,433
1111001000101011010101011011001011111110101100100111001011100011,434
1101001000111011111101011011001111101010100110100111001011100101,435
1001001001000010010101011010011101111111001111100111101010010011,436
1101001000101011110101011011011001111111100111100011001011000100,437
1000001000101001011101011011001111011110101110100011101010001011,438
1111001000110010010101011010011111110110101011100111001011010111,439
1010011111111011011001011011011011110110101011100101101011100001,440
1100001001111010011101011011001111111011101110000111001011010011,441
1001001000101110011101011010011111111110101110100111001001001111,442
1111011100110010010101010011011011101110101111100111101001010110,443
1101011111010111010101000011111011100110111010100011111111100111,444
1101001000111010010101011011011111011110101111100111101000011001,445
1111011001111010011001011011001111111110001110100011001010100011,446
1100011100111000011001010011011111111111110110100011000110001011,447
1100101000001110011101011011011111111110101111100111101111000011,448
1111011001110111011111011011011011111010101011100111001011000110,449
1100001000111010011101011011001101111001101101001011001011000110,450
1101001000111010010101011011011011111111001101100011001111000111,451
1001001100111011011111011011011011000010111111100010000110001111,452
1111011001001011011101011011011001111101100111100010011011000011,453
1011011010111110010101010010011111101110101110000011000111010110,454
1111001000111010010101011011011111111010101100100011001000010111,455
1001011000011010010101010011111111111011111110000011101010100011,456
1001001000101010011101011011011101111111111110100011101011100111,457
1011011000111010011111011011011011011001101101100010011001100110,458
1111111000101010010101011011011011111010101111100011001001000111,459
1010001100111010010101011011001111111010101111000111001011000011,460
1101001110101000010011011011001101111110100000100001001011110110,461
1001001000111010010101011010011011010111101110101111101001010011,462
1001001100010010010101011011011011111110101111100110001011000100,463
1101001000011011011101011010011011111110101100100011001011100111,464
1100001100010010010101011011001111111110111111000011001011000111,465
1111001000111010011101011011011111111110001111100111101011010111,"466, 574, 603"
1111011001111010011001011010011111111110101101100111001011000111,467
1101001110111010010101011011011011111011110001100011101011100110,468
1100001000111111010101011011011111110110111111000111101001000011,469
1101101001111110010001011011011111111000001101101011101010000001,470
1001001101110010010101011011011011111110100100100010000010000110,471
1011001000000111110111011110011000000100111111101011001101100110,472
1111001001111010011101011011011011111010000101100111001010100110,473
1110011101110011011101011011011111001010011101101011011011000111,474
1000011000111011010001011010011111111111111111100011101011100111,475
1011001000111010011111011011011111010010100111100111001011000011,476
1001111000000110010101011000001001100110110100100010001010010101,477
1101000000100011011101001010111001011010101000100011001111000111,478
1011001000010011011101010011001011111010100110100110001011100111,479
1111001101111011011001011011011111111010010111100011001000000011,480
1000011101110010011101011011001101010000110111100111101110001111,481
1111001010111011111111010011111011011010000111101010011011000110,482
1111001001111010010101011011011111111010100111101111001001000001,483
1111001100111011000101011011011001111001010101100111001010000110,484
1101111101100111010101011011011001111100101111100111101010000011,485
1001000000100100110111011011011001111010000110100011001111000011,486
1111001001111011000101011011011011110010100101100111001001000011,487
1111001001111110010001011011011011011110001011100111001000000111,488
1101001000110110110101011010011011111110101110100110001011000111,489
1011001000111010010001011011011011011110100111100011101010000001,490
1111001100111010111101011011011011111111110111100111001000000011,491
1101011000011110010101011010011111111110101101100011101000000111,492
1101001001110010010100010010011011111111111111100010001110010111,493
1100011100111010011001011011011111111110101110000011001001000011,494
1101011001111010011101011011001011110110101111100110001000000011,495
1110011000111010010101011010011111110110101111100110001001110110,496
1110011000111010010001011010001111111110101110100111001100010111,497
1101001000011111111101011011011111111110111110010111001110100001,498
1110011001111010010001011010011111111110100111100011001001010001,499
1100101110000011000111010001111001111000011100100011001001100110,500
1011001000101011010101011011011011111111100111100111101011000111,501
1100111000100101011101011010001111101011011011100011001111011011,502
1111011001111010110101011010011011101100101111100111101001000101,503
1010001000111010110101010010001011111110101111100111001011111011,504
1100001000011000110011011011011111111111111111100111001011100111,505
1001001000111010010101010011111111111111001111100011001011001001,506
1101001011111010000101011011011111011110100100100111101000000001,507
1100001001111010000101011010011011110110101101100111101000000010,508
1001001001111010011101011010011011111011101101100111101111100011,509
1010011000111010011111011011101011111010100111100110100001100011,510
1101001101010011011101011011011111110010111111100011001010000111,511
1100001000001011000100011011011111010110001101100111101100010101,512
1101001000111010010101011011011001111000100111100010001011000100,513
1101001000101111010101011011111101011111111100100011001011001101,514
1111001000001001011101111011001100010011111100100101111110000110,515
1000001000111011010101011010011111100111100111000111101110000011,516
1111011000111110010101011010011111110010101110000011101010000011,517
1001001000111010010101011010011011111110101100100111001011000011,518
1001001000101010000101011011011011111011101100100111001010001100,519
1100001000011110011011011011101011111011111111100011001011100010,520
1001001010010000010101011011001011110110000001000011111010100011,521
1101011000011010010001011011011011111110111111100011101011010111,522
1101001000011110011111011010111011101010111110000011001001111010,523
1110011000011010011101011011101111110111101111100111001001100011,524
1101001101111010010001011011001111111010100111100011101011110011,525
1001001000111000010101011011011111111110011111100010001011011011,526
1010001000111010001101011110011111011110001000000111101111001011,527
1111001111111010001001011011001111111011001111100111101001000010,528
1101011000010011010101010011011001111010001110100011001010000110,529
1111011010111110011001011011011001111110111111100011000010000111,530
1111001000011010011011011011011101011010101111100111101010010011,531
1001001000101011010101011011011011011110001111000111101111010011,532
1001000001100011110001001011011011100011101001100101111110100101,533
1101001000001111010001011011011011100010101011100011001011100001,534
1111001000111010001001011011011011111010111111100111101001000011,535
1101001010001111011001011000011011110110000110100010001111000111,536
1101001101110010010111011011011011110010101101100111101110000010,537
1101001111110011010101011011001011111010001011100011001011001010,538
1111011000011010010001010011001101111110101111100011001001000011,539
1101001000111111000101011011111011010100000100100011111011100101,540
1101001000011111011101010011011011111001101100100011001001000111,541
1011001101111011011001011010111111001010101110100111001011100111,542
1101001100111010011101011011011111110010100101100111101011000111,543
1100001101111010011101011011011011111111100100100111101000001010,544
1101101110110011110101011011011011010011101001100011101010100110,545
1001001000101010010101011010111011010111111100100111101000010011,546
1111000001110011010101011010001111111111101010101111101000001110,547
1011011100011110111111011011011011010010111111101111001010000111,548
1101001100010000011011010011011011110010101111111000111001100011,549
1111101000111011010101011011011011111110001011100111001000000110,550
1101001000001011001101011011001011111011101111100111101000001110,551
1011011001111010011101010011011111111100100101100111101011000011,552
1011001010011010010001011010001011011010101111100111001010000011,553
1101001100110010010101011010111011010111101010101111101010001011,554
1111001000011011001001111011011011110111110111100111001000100011,555
1011011001111110010111011010011011010110100110100011101111000010,556
1111011000101111010101011000101011010111101001100101111001000101,557
1001001000011010000101011011011111111111011111100111001011011011,558
